user_id,job_id,rating_explicite,commentaire_texte_anglais
user_791,job_51,4.0,Excellent communication and service. Best home services professional in Naâma.
user_152,job_347,,
user_810,job_436,2.0,
user_159,job_31,,
user_530,job_212,,
user_593,job_67,5.0,
user_608,job_462,,
user_704,job_431,3.0,Reasonable quality work. Some aspects of the Electronics repair could be better.
user_272,job_194,,
user_664,job_450,2.0,
user_571,job_209,4.0,Exceptional skills in agriculture & gardening. The job was completed ahead of schedule.
user_283,job_345,,
user_630,job_61,,
user_288,job_110,3.0,
user_704,job_89,4.0,Great work in Sétif! Would recommend to others looking for food & cuisine services.
user_132,job_473,,
user_961,job_60,,
user_80,job_184,5.0,Great work in Ouargla! Would recommend to others looking for maintenance & repairs services.
user_291,job_125,3.0,
user_984,job_155,5.0,Exceptional skills in beauty & wellness. The job was completed ahead of schedule.
user_255,job_263,5.0,The quality of work was outstanding. I'll definitely hire again for Agricultural consulting.
user_977,job_15,4.0,Excellent service for Electrical installations. Very professional and punctual.
user_936,job_177,3.0,Reasonable quality work. Some aspects of the Traditional dress sewing could be better.
user_76,job_155,4.0,Very satisfied with the Massage therapy service. Fast and efficient.
user_723,job_413,5.0,Very pleased with the results. Expert in Agricultural consulting with fair pricing.
user_486,job_269,3.0,Service was as expected. Neither impressive nor disappointing.
user_716,job_381,5.0,Excellent communication and service. Best handcrafts professional in Naâma.
user_98,job_129,5.0,
user_282,job_220,,
user_435,job_285,,
user_242,job_292,5.0,Very satisfied with the Electronics repair service. Fast and efficient.
user_376,job_173,2.0,Acceptable service in Bouira. Some minor issues but overall okay.
user_79,job_222,4.0,Very satisfied with the Home renovation service. Fast and efficient.
user_55,job_214,,
user_374,job_104,,
user_406,job_159,5.0,
user_971,job_25,4.0,
user_928,job_54,5.0,The quality of work was outstanding. I'll definitely hire again for Pottery services.
user_240,job_293,5.0,
user_24,job_163,5.0,Excellent communication and service. Best transportation professional in Alger.
user_58,job_388,5.0,Excellent service for Irrigation system installation. Very professional and punctual.
user_560,job_264,4.0,
user_162,job_487,4.0,
user_558,job_327,3.0,
user_334,job_268,,
user_969,job_306,2.0,Average work for teaching & education. Could improve on timeliness.
user_260,job_102,3.0,
user_35,job_36,5.0,Very pleased with the results. Expert in Fruit picking with fair pricing.
user_194,job_448,,
user_897,job_322,4.0,
user_478,job_213,3.0,The Leather crafting service was adequate. Nothing exceptional but got the job done.
user_755,job_132,5.0,Exceptional skills in events & celebrations. The job was completed ahead of schedule.
user_793,job_166,2.0,
user_27,job_149,3.0,Average work for maintenance & repairs. Could improve on timeliness.
user_667,job_338,4.0,Professional and courteous. Completed the Intercity transport work perfectly.
user_145,job_242,2.0,Completed the job as required. Standard beauty & wellness service.
user_303,job_473,3.0,
user_913,job_428,,
user_386,job_365,5.0,
user_277,job_63,5.0,
user_647,job_150,3.0,Acceptable service in Mascara. Some minor issues but overall okay.
user_291,job_220,4.0,The quality of work was outstanding. I'll definitely hire again for Garden maintenance.
user_414,job_326,4.0,Great work in Béni Abbès! Would recommend to others looking for teaching & education services.
user_385,job_425,5.0,
user_626,job_328,4.0,Very satisfied with the Plumbing repairs service. Fast and efficient.
user_231,job_132,3.0,
user_229,job_294,,
user_643,job_490,2.0,Decent work but took longer than expected for Graphic design completion.
user_48,job_492,,
user_406,job_49,,
user_631,job_337,4.0,
user_220,job_461,4.0,
user_253,job_119,4.0,
user_477,job_394,5.0,Excellent communication and service. Best agriculture & gardening professional in Bordj Badji Mokhtar.
user_466,job_314,,
user_928,job_425,5.0,Professional and courteous. Completed the Traditional dress sewing work perfectly.
user_619,job_265,5.0,Very pleased with the results. Expert in Event decoration with fair pricing.
user_525,job_356,3.0,Decent work but took longer than expected for Homemade couscous completion.
user_739,job_253,5.0,
user_746,job_487,2.0,Decent work but took longer than expected for Pottery services completion.
user_567,job_495,5.0,
user_161,job_394,4.0,
user_960,job_295,4.0,
user_543,job_286,4.0,
user_456,job_251,5.0,
user_709,job_435,,
user_101,job_68,5.0,Excellent communication and service. Best handcrafts professional in Tébessa.
user_732,job_436,3.0,
user_471,job_98,,
user_669,job_122,4.0,Professional and courteous. Completed the Traditional carpet making work perfectly.
user_942,job_113,5.0,Very pleased with the results. Expert in Agricultural consulting with fair pricing.
user_109,job_179,,
user_729,job_450,4.0,
user_158,job_182,4.0,Very pleased with the results. Expert in Computer skills training with fair pricing.
user_111,job_228,5.0,
user_406,job_391,,
user_239,job_33,3.0,Fair price for the quality. Average beauty & wellness service provider in Blida.
user_547,job_164,4.0,Very satisfied with the Garden maintenance service. Fast and efficient.
user_986,job_108,4.0,Excellent communication and service. Best teaching & education professional in Djanet.
user_950,job_417,,
user_747,job_459,4.0,Exceptional skills in transportation. The job was completed ahead of schedule.
user_379,job_441,4.0,
user_814,job_157,,
user_949,job_97,,
user_567,job_454,3.0,
user_724,job_202,,
user_253,job_243,1.0,Unprofessional approach to the Cooking lessons job. Wouldn't hire again.
user_148,job_495,,
user_41,job_382,5.0,Great work in El Bayadh! Would recommend to others looking for events & celebrations services.
user_706,job_400,4.0,
user_495,job_280,3.0,The Bicycle repair service was adequate. Nothing exceptional but got the job done.
user_896,job_300,,
user_746,job_172,1.0,Not worth the price. Better events & celebrations services available in Naâma.
user_693,job_414,,
user_850,job_341,5.0,Great work in Relizane! Would recommend to others looking for beauty & wellness services.
user_996,job_288,5.0,Exceptional skills in agriculture & gardening. The job was completed ahead of schedule.
user_742,job_451,3.0,
user_110,job_235,,
user_650,job_450,4.0,Professional and courteous. Completed the French language lessons work perfectly.
user_831,job_305,1.0,Unprofessional approach to the Furniture assembly job. Wouldn't hire again.
user_872,job_182,,
user_846,job_81,,
user_409,job_26,5.0,Excellent communication and service. Best teaching & education professional in Tizi Ouzou.
user_542,job_58,,
user_0,job_410,3.0,Service was as expected. Neither impressive nor disappointing.
user_769,job_118,4.0,
user_716,job_421,5.0,Professional and courteous. Completed the Irrigation system installation work perfectly.
user_432,job_263,,
user_589,job_73,4.0,Excellent communication and service. Best agriculture & gardening professional in Oum El Bouaghi.
user_862,job_439,5.0,Exceptional skills in home services. The job was completed ahead of schedule.
user_324,job_94,4.0,Professional and courteous. Completed the Irrigation system installation work perfectly.
user_832,job_219,5.0,Very pleased with the results. Expert in Car mechanics with fair pricing.
user_668,job_299,,
user_623,job_327,,
user_619,job_93,5.0,Excellent service for Traditional bread baking. Very professional and punctual.
user_568,job_263,3.0,
user_809,job_213,,
user_496,job_337,3.0,Acceptable service in Tébessa. Some minor issues but overall okay.
user_344,job_166,5.0,
user_395,job_438,3.0,
user_630,job_199,4.0,Exceptional skills in beauty & wellness. The job was completed ahead of schedule.
user_222,job_317,5.0,
user_999,job_277,,
user_798,job_216,,
user_576,job_89,5.0,
user_514,job_264,3.0,Decent work but took longer than expected for Car mechanics completion.
user_208,job_474,,
user_795,job_296,3.0,
user_451,job_135,,
user_321,job_162,,
user_942,job_191,,
user_156,job_271,5.0,Great work in Bordj Bou Arréridj! Would recommend to others looking for digital services services.
user_60,job_229,5.0,Excellent service for DJ services. Very professional and punctual.
user_73,job_482,5.0,
user_43,job_322,,
user_549,job_419,4.0,Professional and courteous. Completed the Science tutoring work perfectly.
user_610,job_498,4.0,Excellent communication and service. Best handcrafts professional in Tizi Ouzou.
user_397,job_366,,
user_647,job_152,4.0,
user_118,job_214,3.0,
user_767,job_277,,
user_908,job_363,,
user_518,job_192,5.0,
user_225,job_446,3.0,
user_33,job_310,3.0,Fair price for the quality. Average beauty & wellness service provider in Aïn Témouchent.
user_800,job_424,4.0,
user_769,job_364,5.0,Professional and courteous. Completed the Graphic design work perfectly.
user_690,job_465,,
user_988,job_417,4.0,Great work in Touggourt! Would recommend to others looking for food & cuisine services.
user_961,job_270,5.0,
user_96,job_177,,
user_600,job_393,4.0,Exceptional skills in transportation. The job was completed ahead of schedule.
user_855,job_198,2.0,Fair price for the quality. Average maintenance & repairs service provider in Sétif.
user_597,job_475,,
user_637,job_20,3.0,Completed the job as required. Standard teaching & education service.
user_653,job_450,,
user_843,job_124,5.0,Exceptional skills in digital services. The job was completed ahead of schedule.
user_820,job_386,5.0,Very pleased with the results. Expert in Olive harvesting with fair pricing.
user_861,job_116,4.0,
user_768,job_463,4.0,The quality of work was outstanding. I'll definitely hire again for Cooking lessons.
user_475,job_480,4.0,
user_906,job_226,,
user_373,job_67,,
user_241,job_13,3.0,Average work for agriculture & gardening. Could improve on timeliness.
user_20,job_334,3.0,The Smartphone repair service was adequate. Nothing exceptional but got the job done.
user_307,job_45,,
user_175,job_305,5.0,Excellent communication and service. Best home services professional in Tamanrasset.
user_4,job_329,5.0,
user_672,job_125,3.0,Service was as expected. Neither impressive nor disappointing.
user_201,job_416,,
user_603,job_358,,
user_412,job_403,4.0,Exceptional skills in teaching & education. The job was completed ahead of schedule.
user_90,job_286,4.0,Very pleased with the results. Expert in City tours with fair pricing.
user_617,job_264,4.0,Excellent communication and service. Best maintenance & repairs professional in Tamanrasset.
user_423,job_64,4.0,
user_203,job_260,,
user_66,job_261,,
user_745,job_325,2.0,Reasonable quality work. Some aspects of the Science tutoring could be better.
user_310,job_360,4.0,Very satisfied with the Leather crafting service. Fast and efficient.
user_370,job_443,5.0,Exceptional skills in transportation. The job was completed ahead of schedule.
user_689,job_438,4.0,Great work in Sétif! Would recommend to others looking for home services services.
user_69,job_390,,
user_188,job_47,5.0,Excellent service for Plumbing repairs. Very professional and punctual.
user_494,job_363,4.0,
user_237,job_134,,
user_967,job_427,4.0,Professional and courteous. Completed the Leather crafting work perfectly.
user_867,job_293,4.0,Very pleased with the results. Expert in Traditional dress sewing with fair pricing.
user_765,job_57,,
user_26,job_344,4.0,Very satisfied with the Traditional carpet making service. Fast and efficient.
user_471,job_484,4.0,
user_54,job_335,5.0,The quality of work was outstanding. I'll definitely hire again for Video editing.
user_235,job_283,,
user_843,job_468,,
user_456,job_406,,
user_941,job_92,,
user_687,job_172,3.0,
user_1,job_312,5.0,Great work in Sidi Bel Abbès! Would recommend to others looking for maintenance & repairs services.
user_448,job_382,1.0,Didn't complete the Event decoration job properly. Had to find someone else.
user_960,job_309,4.0,Professional and courteous. Completed the Event photography work perfectly.
user_418,job_184,5.0,Very satisfied with the Bicycle repair service. Fast and efficient.
user_373,job_154,4.0,Very satisfied with the Private math tutoring service. Fast and efficient.
user_206,job_97,3.0,Completed the job as required. Standard digital services service.
user_54,job_77,3.0,
user_528,job_442,2.0,
user_785,job_176,3.0,
user_265,job_448,3.0,The Moving assistance service was adequate. Nothing exceptional but got the job done.
user_864,job_117,3.0,The Massage therapy service was adequate. Nothing exceptional but got the job done.
user_586,job_465,5.0,Very pleased with the results. Expert in Catering services with fair pricing.
user_67,job_229,4.0,Great work in M'Sila! Would recommend to others looking for events & celebrations services.
user_494,job_222,5.0,Very pleased with the results. Expert in Home renovation with fair pricing.
user_810,job_224,3.0,Fair price for the quality. Average maintenance & repairs service provider in Touggourt.
user_14,job_245,,
user_729,job_327,,
user_494,job_208,4.0,Very pleased with the results. Expert in Traditional music performance with fair pricing.
user_721,job_320,5.0,Excellent service for Electronics repair. Very professional and punctual.
user_274,job_90,5.0,The quality of work was outstanding. I'll definitely hire again for Massage therapy.
user_526,job_179,4.0,Very satisfied with the Irrigation system installation service. Fast and efficient.
user_247,job_195,,
user_300,job_111,4.0,
user_931,job_474,3.0,The University exam preparation service was adequate. Nothing exceptional but got the job done.
user_702,job_261,4.0,
user_577,job_256,1.0,
user_777,job_186,2.0,Fair price for the quality. Average beauty & wellness service provider in Souk Ahras.
user_607,job_279,3.0,Fair price for the quality. Average home services service provider in Bordj Badji Mokhtar.
user_273,job_359,5.0,Excellent service for Home renovation. Very professional and punctual.
user_75,job_377,3.0,Decent work but took longer than expected for Science tutoring completion.
user_103,job_100,,
user_907,job_140,,
user_808,job_236,4.0,
user_247,job_215,4.0,Professional and courteous. Completed the Home chef services work perfectly.
user_867,job_383,5.0,Very pleased with the results. Expert in Intercity transport with fair pricing.
user_711,job_184,4.0,
user_542,job_125,,
user_413,job_436,,
user_314,job_190,4.0,Professional and courteous. Completed the Traditional carpet making work perfectly.
user_99,job_343,,
user_526,job_347,3.0,Decent work but took longer than expected for Massage therapy completion.
user_556,job_381,3.0,Average work for handcrafts. Could improve on timeliness.
user_53,job_63,,
user_758,job_433,5.0,
user_329,job_413,,
user_822,job_378,4.0,Excellent communication and service. Best home services professional in Béchar.
user_789,job_311,3.0,
user_545,job_357,3.0,
user_105,job_222,2.0,Acceptable service in Tipaza. Some minor issues but overall okay.
user_601,job_27,,
user_343,job_94,,
user_555,job_243,,
user_456,job_209,5.0,
user_518,job_104,,
user_338,job_244,,
user_337,job_446,4.0,Great work in Naâma! Would recommend to others looking for maintenance & repairs services.
user_931,job_93,2.0,
user_937,job_426,,
user_118,job_155,5.0,Exceptional skills in beauty & wellness. The job was completed ahead of schedule.
user_276,job_241,,
user_612,job_144,,
user_503,job_88,3.0,Average work for beauty & wellness. Could improve on timeliness.
user_641,job_206,2.0,
user_100,job_17,,
user_857,job_465,4.0,Great work in Béchar! Would recommend to others looking for events & celebrations services.
user_938,job_269,3.0,Fair price for the quality. Average agriculture & gardening service provider in Boumerdès.
user_651,job_425,,
user_179,job_220,5.0,The quality of work was outstanding. I'll definitely hire again for Garden maintenance.
user_367,job_221,2.0,The Moving assistance service was adequate. Nothing exceptional but got the job done.
user_204,job_326,1.0,Not worth the price. Better teaching & education services available in Béni Abbès.
user_295,job_191,3.0,
user_359,job_398,3.0,Fair price for the quality. Average handcrafts service provider in Oran.
user_286,job_310,,
user_382,job_148,3.0,Fair price for the quality. Average transportation service provider in Constantine.
user_987,job_294,3.0,
user_315,job_399,4.0,Professional and courteous. Completed the Irrigation system installation work perfectly.
user_800,job_360,4.0,
user_680,job_443,4.0,Very satisfied with the Airport pickup service. Fast and efficient.
user_576,job_349,4.0,Professional and courteous. Completed the Traditional music performance work perfectly.
user_747,job_278,3.0,
user_616,job_301,4.0,Great work in Oran! Would recommend to others looking for digital services services.
user_702,job_205,,
user_491,job_411,,
user_559,job_256,3.0,Completed the job as required. Standard digital services service.
user_120,job_315,5.0,Very satisfied with the Traditional dress sewing service. Fast and efficient.
user_621,job_303,,
user_860,job_490,2.0,The Graphic design service was adequate. Nothing exceptional but got the job done.
user_712,job_85,4.0,Exceptional skills in food & cuisine. The job was completed ahead of schedule.
user_216,job_106,5.0,Great work in Khenchela! Would recommend to others looking for beauty & wellness services.
user_762,job_41,4.0,Excellent service for Intercity transport. Very professional and punctual.
user_828,job_404,5.0,Excellent communication and service. Best teaching & education professional in Mascara.
user_726,job_301,2.0,Completed the job as required. Standard digital services service.
user_387,job_315,5.0,
user_38,job_307,1.0,
user_100,job_16,4.0,
user_132,job_382,,
user_595,job_391,,
user_984,job_303,,
user_332,job_483,2.0,
user_162,job_220,3.0,
user_360,job_374,4.0,Excellent service for Catering for special events. Very professional and punctual.
user_608,job_347,5.0,Exceptional skills in beauty & wellness. The job was completed ahead of schedule.
user_263,job_151,5.0,Very pleased with the results. Expert in Traditional pastry making with fair pricing.
user_741,job_416,3.0,Average work for digital services. Could improve on timeliness.
user_510,job_403,,
user_423,job_241,4.0,
user_391,job_36,3.0,Average work for agriculture & gardening. Could improve on timeliness.
user_863,job_352,2.0,The Agricultural consulting service was adequate. Nothing exceptional but got the job done.
user_314,job_24,2.0,Service was as expected. Neither impressive nor disappointing.
user_236,job_334,,
user_445,job_204,,
user_380,job_423,,
user_348,job_87,,
user_163,job_32,3.0,
user_881,job_175,3.0,
user_721,job_400,,
user_724,job_167,4.0,Great work in Tindouf! Would recommend to others looking for digital services services.
user_287,job_376,3.0,
user_715,job_38,5.0,Exceptional skills in food & cuisine. The job was completed ahead of schedule.
user_492,job_155,4.0,
user_476,job_331,,
user_907,job_49,4.0,
user_868,job_174,,
user_901,job_64,,
user_477,job_337,3.0,Acceptable service in Tébessa. Some minor issues but overall okay.
user_246,job_112,,
user_712,job_479,,
user_824,job_453,,
user_475,job_88,,
user_727,job_473,3.0,Completed the job as required. Standard teaching & education service.
user_108,job_222,3.0,Fair price for the quality. Average home services service provider in Tipaza.
user_894,job_26,,
user_289,job_188,,
user_947,job_408,2.0,
user_223,job_2,,
user_663,job_145,3.0,Decent work but took longer than expected for Home renovation completion.
user_273,job_457,,
user_987,job_338,4.0,Professional and courteous. Completed the Intercity transport work perfectly.
user_122,job_397,,
user_457,job_108,5.0,Very pleased with the results. Expert in French language lessons with fair pricing.
user_331,job_217,2.0,Average work for transportation. Could improve on timeliness.
user_426,job_291,4.0,Professional and courteous. Completed the Furniture transport work perfectly.
user_324,job_318,2.0,Completed the job as required. Standard maintenance & repairs service.
user_738,job_130,2.0,Reasonable quality work. Some aspects of the Catering services could be better.
user_421,job_404,2.0,Completed the job as required. Standard teaching & education service.
user_843,job_260,,
user_329,job_251,4.0,The quality of work was outstanding. I'll definitely hire again for Private math tutoring.
user_389,job_391,,
user_504,job_428,3.0,Average work for beauty & wellness. Could improve on timeliness.
user_32,job_117,2.0,
user_539,job_168,5.0,
user_2,job_87,,
user_978,job_45,,
user_458,job_81,,
user_677,job_464,3.0,Fair price for the quality. Average teaching & education service provider in Saïda.
user_567,job_348,,
user_338,job_327,3.0,
user_136,job_78,3.0,Acceptable service in Tamanrasset. Some minor issues but overall okay.
user_703,job_415,,
user_486,job_330,5.0,
user_946,job_190,5.0,Excellent communication and service. Best handcrafts professional in In Guezzam.
user_83,job_162,,
user_890,job_400,4.0,Exceptional skills in teaching & education. The job was completed ahead of schedule.
user_311,job_163,4.0,
user_99,job_148,3.0,
user_775,job_172,,
user_408,job_73,4.0,
user_894,job_48,,
user_836,job_281,,
user_453,job_387,1.0,
user_401,job_291,,
user_36,job_293,5.0,Very satisfied with the Traditional dress sewing service. Fast and efficient.
user_192,job_240,3.0,Average work for beauty & wellness. Could improve on timeliness.
user_795,job_279,4.0,Very pleased with the results. Expert in Air conditioner maintenance with fair pricing.
user_672,job_388,4.0,
user_993,job_300,5.0,
user_675,job_178,,
user_95,job_448,4.0,
user_507,job_443,3.0,Reasonable quality work. Some aspects of the Airport pickup could be better.
user_790,job_333,4.0,Excellent communication and service. Best agriculture & gardening professional in Djelfa.
user_850,job_77,3.0,
user_31,job_118,4.0,
user_517,job_359,4.0,Very satisfied with the Home renovation service. Fast and efficient.
user_446,job_74,5.0,
user_334,job_341,5.0,
user_302,job_68,3.0,The Traditional carpet making service was adequate. Nothing exceptional but got the job done.
user_695,job_91,4.0,
user_788,job_33,5.0,Very satisfied with the Makeup services service. Fast and efficient.
user_811,job_249,5.0,
user_776,job_348,1.0,
user_445,job_433,,
user_997,job_307,2.0,
user_8,job_361,5.0,Great work in Mascara! Would recommend to others looking for events & celebrations services.
user_542,job_85,4.0,
user_678,job_400,4.0,Excellent service for Arabic language teaching. Very professional and punctual.
user_65,job_53,4.0,Exceptional skills in home services. The job was completed ahead of schedule.
user_4,job_137,4.0,
user_314,job_52,4.0,Excellent service for Furniture transport. Very professional and punctual.
user_551,job_419,5.0,Professional and courteous. Completed the Science tutoring work perfectly.
user_491,job_266,2.0,Fair price for the quality. Average maintenance & repairs service provider in Ghardaïa.
user_751,job_266,2.0,
user_34,job_150,5.0,Excellent service for Social media management. Very professional and punctual.
user_783,job_3,3.0,Average work for transportation. Could improve on timeliness.
user_333,job_4,4.0,Professional and courteous. Completed the Furniture transport work perfectly.
user_353,job_157,3.0,
user_515,job_379,5.0,Exceptional skills in maintenance & repairs. The job was completed ahead of schedule.
user_221,job_216,3.0,Fair price for the quality. Average handcrafts service provider in Chlef.
user_384,job_376,5.0,Excellent service for Computer maintenance. Very professional and punctual.
user_139,job_409,,
user_740,job_309,,
user_27,job_101,5.0,
user_658,job_138,5.0,Very pleased with the results. Expert in Traditional dress sewing with fair pricing.
user_171,job_307,5.0,Professional and courteous. Completed the Catering for special events work perfectly.
user_196,job_83,4.0,
user_169,job_261,1.0,
user_581,job_215,5.0,Exceptional skills in food & cuisine. The job was completed ahead of schedule.
user_728,job_68,5.0,Very pleased with the results. Expert in Traditional carpet making with fair pricing.
user_486,job_112,,
user_741,job_357,3.0,Acceptable service in Djelfa. Some minor issues but overall okay.
user_382,job_44,4.0,Excellent service for Traditional bread baking. Very professional and punctual.
user_64,job_191,,
user_954,job_130,4.0,The quality of work was outstanding. I'll definitely hire again for Catering services.
user_561,job_252,,
user_839,job_241,5.0,Very pleased with the results. Expert in Video editing with fair pricing.
user_13,job_454,,
user_891,job_158,,
user_615,job_293,,
user_697,job_494,,
user_470,job_316,,
user_274,job_88,3.0,
user_848,job_114,4.0,
user_596,job_172,,
user_129,job_347,2.0,
user_43,job_371,2.0,Decent work but took longer than expected for University exam preparation completion.
user_729,job_455,,
user_86,job_37,4.0,Excellent communication and service. Best beauty & wellness professional in Mascara.
user_408,job_488,3.0,Decent work but took longer than expected for Fruit picking completion.
